3417,1,C,1766733270.362943
8459,1,C,1766733274.0986748
423,1,A,1766733275.1789708
6210,1,A,1766733278.1814437
5091,1,A,1766733278.3572109
3883,1,A,1766733278.6199298
7459,1,A,1766733279.3840709
5493,1,D,1766733280.2232952
3679,1,B,1766733280.2487147
5378,1,B,1766733282.0955467
6160,1,A,1766733282.870116
325,1,B,1766733283.712899
1340,1,A,1766733286.76367
7689,1,A,1766733287.5648463
1261,1,A,1766733288.735984
2563,1,D,1766733288.9136758
7814,1,D,1766733290.767544
4189,1,D,1766733290.82357
477,1,C,1766733291.4789028
7185,1,A,1766733291.6965458
2381,1,B,1766733293.260117
2686,1,A,1766733293.4349713
6590,1,B,1766733293.6836295
5603,1,C,1766733294.201844
5408,1,C,1766733295.482764
2294,1,A,1766733295.6144013
4677,1,D,1766733300.4061818
2857,1,A,1766733301.4161274
4618,1,B,1766733303.6589475
583,1,D,1766733304.674715
8932,1,A,1766733307.4870265
6551,1,C,1766733308.5283494
9085,1,B,1766733309.289268
451,1,B,1766733309.886935
6731,1,C,1766733310.1624033
2852,1,B,1766733311.816257
2046,1,C,1766733312.6392386
3520,1,B,1766733312.8757796
3738,1,C,1766733313.35232
7456,1,D,1766733313.5163136
4466,1,C,1766733313.7704296
7446,1,C,1766733314.3839002
2052,1,A,1766733315.9298987
7101,1,D,1766733316.6927109
4303,1,B,1766733316.6972458
3422,1,C,1766733317.2907383
6497,1,B,1766733318.4917705
8902,1,C,1766733318.9789648
9149,1,D,1766733320.0508246
877,1,C,1766733321.449456
3775,1,B,1766733321.9760318
6486,1,C,1766733323.1329384
1385,1,D,1766733323.6273034
1578,1,D,1766733324.7210085
9553,1,C,1766733326.3430438
609,1,A,1766733326.524533
5122,1,A,1766733330.4721985
1281,1,B,1766733333.7681558
6120,1,B,1766733334.309492
9466,1,A,1766733338.489994
5079,1,B,1766733343.1276784
6390,1,C,1766733343.2010276
8101,1,C,1766733343.2156212
8842,1,B,1766733344.9216473
6999,1,A,1766733345.2485967
2065,1,B,1766733346.2562857
7064,1,C,1766733347.084605
8887,1,A,1766733348.9104772
2009,1,A,1766733349.4715598
1480,1,C,1766733350.8379078
3910,1,B,1766733351.7918239
521,1,A,1766733352.2807772
423,1,A,1766733352.7847583
3615,1,D,1766733353.4573948
805,1,C,1766733355.1825624
5423,1,B,1766733355.417674
8872,1,B,1766733355.4986885
8658,1,D,1766733355.5623498
7437,1,A,1766733357.1417716
802,1,B,1766733358.9592788
2689,1,C,1766733359.1098604
4203,1,A,1766733360.1552444
8097,1,B,1766733360.2295763
5703,1,D,1766733364.321218
4312,1,A,1766733365.6381845
6774,1,C,1766733365.8591223
7303,1,B,1766733366.4471538
2965,1,C,1766733366.5669188
2403,1,A,1766733366.7050235
9488,1,D,1766733367.5758982
793,1,C,1766733367.6927927
8925,1,B,1766733368.1193242
4387,1,A,1766733368.787454
9287,1,C,1766733368.9793916
7174,1,C,1766733369.8658803
5407,1,A,1766733372.3856964
2817,1,C,1766733374.1865494
9981,1,C,1766733374.5037344
2017,1,A,1766733375.2726018
9999,1,C,1766733375.2915757
304,1,C,1766733376.8979633
6736,1,A,1766733377.5198948
1356,1,C,1766733380.8561904
4750,1,A,1766733381.046072
1948,1,C,1766733381.611995
2827,1,B,1766733381.750172
9855,1,C,1766733382.1163988
1862,1,A,1766733382.318867
605,1,A,1766733383.0281556
626,1,B,1766733384.2380848
9242,1,B,1766733386.0133321
2938,1,B,1766733386.1615987
7366,1,B,1766733387.1788244
2623,1,C,1766733389.093049
6748,1,D,1766733390.9482772
3450,1,C,1766733391.2701957
4674,1,A,1766733391.5107138
3571,1,B,1766733391.9039428
891,1,B,1766733392.4137154
8795,1,B,1766733930.1272519
9127,1,C,1766733930.219789
6419,1,C,1766733931.4859478
9160,1,D,1766733931.985403
2469,1,A,1766733932.4032936
8008,1,D,1766733932.4581332
7594,1,A,1766733932.5744424
2230,1,B,1766733933.3064806
8689,1,A,1766733933.878382
4959,1,B,1766733935.4189904
2638,1,C,1766733940.9063137
2640,1,C,1766733941.0748098
8988,1,D,1766733942.6812754
2069,1,D,1766733944.0423355
8959,1,A,1766733949.959361
5920,1,A,1766737037.7799015
9181,1,B,1766737038.8938823
8267,1,D,1766737038.931077
8904,1,A,1766737039.334403
671,1,D,1766737040.4212568
6902,1,C,1766737040.9219124
2480,1,D,1766737042.245453
4438,1,D,1766746131.347641
3606,1,D,1766746134.5915234
8556,1,D,1766746134.6952841
6855,1,A,1766746134.8570406
6908,1,A,1766746135.187118
306,1,D,1766746135.4572568
5584,1,D,1766746137.4582653
359,1,D,1766746137.7410603
2489,1,D,1766746140.7446196
6231,1,D,1766746140.9082966
